Anatase
Wavelength = 1.54059
28.408	20.25
28.461	17.64
28.514	18.49
28.567	23.04
28.62	25.00
28.673	23.04
28.726	26.01
28.779	25.00
28.832	22.09
28.885	23.04
28.938	20.25
28.991	17.64
29.044	15.21
29.097	18.49
29.15	15.21
29.203	16.81
29.256	24.01
29.309	27.04
29.362	21.16
29.415	20.25
29.468	17.64
29.521	14.44
29.574	14.44
29.627	21.16
29.68	23.04
29.733	21.16
29.786	20.25
29.839	17.64
29.892	11.56
29.945	14.44
29.998	15.21
30.051	14.44
30.104	13.69
30.157	17.64
30.21	14.44
30.263	13.69
30.316	14.44
30.369	18.49
30.422	16.81
30.475	16.81
30.528	12.96
30.581	13.69
30.634	15.21
30.687	21.16
30.74	15.21
30.793	18.49
30.846	13.69
30.899	12.25
30.952	22.09
31.005	18.49
31.058	14.44
31.111	18.49
31.164	20.25
31.217	10.24
31.27	16.00
31.323	23.04
31.376	19.36
31.429	16.00
31.482	15.21
31.535	18.49
31.588	12.25
31.641	10.24
31.694	15.21
31.747	19.36
31.8	13.69
31.853	12.25
31.906	23.04
31.959	17.64
32.012	15.21
32.065	12.96
32.118	20.25
32.171	17.64
32.224	16.81
32.277	12.25
32.33	16.81
32.383	15.21
32.436	17.64
32.489	6.76
32.542	10.89
32.595	17.64
32.648	14.44
32.701	10.89
32.754	15.21
32.807	15.21
32.86	13.69
32.913	11.56
32.966	18.49
33.019	12.96
33.072	9.00
33.125	16.00
33.178	17.64
33.231	22.09
33.284	21.16
33.337	15.21
33.39	11.56
33.443	16.81
33.496	14.44
33.549	10.24
33.602	5.76
33.655	9.00
33.708	10.24
33.761	16.00
33.814	15.21
33.867	9.00
33.92	13.69
33.973	12.96
34.026	7.29
34.079	11.56
34.132	13.69
34.185	13.69
34.238	11.56
34.291	11.56
34.344	9.61
34.397	12.25
34.45	10.89
34.503	11.56
34.556	15.21
34.609	13.69
34.662	12.96
34.715	19.36
34.768	23.04
34.821	21.16
34.874	15.21
34.927	9.00
34.98	14.44
35.033	19.36
35.086	15.21
35.139	15.21
35.192	16.00
35.245	17.64
35.298	22.09
35.351	24.01
35.404	13.69
35.457	18.49
35.51	17.64
35.563	16.00
35.616	19.36
35.669	28.09
35.722	22.09
35.775	39.69
35.828	40.96
35.881	53.29
35.934	68.89
35.987	82.81
36.04	98.01
36.093	92.16
36.146	82.81
36.199	62.41
36.252	57.76
36.305	36.00
36.358	30.25
36.411	36.00
36.464	31.36
36.517	27.04
36.57	43.56
36.623	49.00
36.676	57.76
36.729	67.24
36.782	67.24
36.835	73.96
36.888	104.04
36.941	90.25
36.994	104.04
37.047	106.09
37.1	77.44
37.153	94.09
37.206	64.00
37.259	51.84
37.312	68.89
37.365	70.56
37.418	90.25
37.471	82.81
37.524	134.56
37.577	179.56
37.63	198.81
37.683	240.25
37.736	262.44
37.789	278.89
37.842	249.64
37.895	225.00
37.948	196.00
38.001	171.61
38.054	156.25
38.107	112.36
38.16	86.49
38.213	79.21
38.266	81.00
38.319	86.49
38.372	79.21
38.425	88.36
38.478	92.16
38.531	110.25
38.584	102.01
38.637	100.00
38.69	67.24
38.743	54.76
38.796	56.25
38.849	43.56
38.902	33.64
38.955	33.64
39.008	36.00
39.061	37.21
39.114	38.44
39.167	32.49
39.22	30.25
39.273	31.36
39.326	28.09
39.379	19.36
39.432	14.44
39.485	14.44
39.538	11.56
39.591	16.00
39.644	17.64
39.697	13.69
39.75	13.69
39.803	12.25
39.856	12.25
39.909	15.21
39.962	12.96
40.015	9.00
40.068	12.25
40.121	15.21
40.174	12.96
40.227	10.89
40.28	12.96
40.333	17.64
40.386	13.69
40.439	10.24
40.492	9.61
40.545	7.29
40.598	12.25
40.651	14.44
40.704	10.24
40.757	9.61
40.81	14.44
40.863	15.21
40.916	16.81
40.969	20.25
41.022	23.04
41.075	36.00
41.128	34.81
41.181	39.69
41.234	43.56
41.287	37.21
41.34	29.16
41.393	17.64
41.446	16.00
41.499	16.00
41.552	13.69
41.605	15.21
41.658	8.41
41.711	7.29
41.764	9.61
41.817	10.89
41.87	6.76
41.923	7.84
41.976	4.84
42.029	19.36
42.082	7.84
42.135	10.89
42.188	7.84
42.241	10.24
42.294	10.24
42.347	7.29
42.4	10.89
42.453	8.41
42.506	9.00
42.559	13.69
42.612	10.24
42.665	10.24
42.718	7.29
42.771	11.56
42.824	9.00
42.877	10.24
42.93	13.69
42.983	16.00
43.036	5.76
43.089	4.00
43.142	6.76
43.195	6.76
43.248	4.41
43.301	9.61
43.354	0.64
43.407	9.00
43.46	12.96
43.513	9.00
43.566	10.89
43.619	11.56
43.672	13.69
43.725	5.76
43.778	16.00
43.831	16.81
43.884	20.25
43.937	19.36
43.99	22.09
44.043	24.01
44.096	16.81
44.149	13.69
44.202	10.24
44.255	13.69
44.308	17.64
44.361	4.84
44.414	5.29
44.467	5.76
44.52	6.76
44.573	7.84
44.626	4.41
44.679	5.29
44.732	6.25
44.785	8.41
44.838	12.25
44.891	10.24
44.944	6.76
44.997	5.76
45.05	4.41
45.103	6.25
45.156	11.56
45.209	9.00
45.262	10.89
45.315	10.24
45.368	3.61
45.421	6.76
45.474	7.84
45.527	9.61
45.58	8.41
45.633	5.76
45.686	8.41
45.739	10.89
45.792	7.29
45.845	6.25
45.898	6.76
45.951	8.41
46.004	6.76
46.057	6.76
46.11	10.24
46.163	8.41
46.216	9.61
46.269	10.24
46.322	10.89
46.375	12.96
46.428	11.56
46.481	10.89
46.534	13.69
46.587	14.44
46.64	16.81
46.693	20.25
46.746	21.16
46.799	22.09
46.852	20.25
46.905	17.64
46.958	12.25
47.011	14.44
47.064	21.16
47.117	28.09
47.17	21.16
47.223	22.09
47.276	25.00
47.329	29.16
47.382	32.49
47.435	44.89
47.488	60.84
47.541	65.61
47.594	88.36
47.647	108.16
47.7	123.21
47.753	176.89
47.806	222.01
47.859	268.96
47.912	334.89
47.965	376.36
48.018	368.64
48.071	316.84
48.124	320.41
48.177	243.36
48.23	184.96
48.283	169.00
48.336	132.25
48.389	86.49
48.442	67.24
48.495	57.76
48.548	42.25
48.601	34.81
48.654	36.00
48.707	23.04
48.76	22.09
48.813	16.81
48.866	20.25
48.919	20.25
48.972	12.96
49.025	17.64
49.078	16.00
49.131	16.81
49.184	12.96
49.237	10.24
49.29	21.16
49.343	11.56
49.396	10.89
49.449	16.81
49.502	10.89
49.555	9.00
49.608	8.41
49.661	5.29
49.714	6.25
49.767	8.41
49.82	10.24
49.873	6.25
49.926	5.76
49.979	11.56
50.032	8.41
50.085	6.76
50.138	6.25
50.191	6.76
50.244	14.44
50.297	9.61
50.35	4.00
50.403	9.61
50.456	7.84
50.509	7.29
50.562	5.29
50.615	5.29
50.668	8.41
50.721	8.41
50.774	9.61
50.827	12.25
50.88	6.25
50.933	4.41
50.986	7.84
51.039	7.29
51.092	6.25
51.145	6.25
51.198	5.29
51.251	6.76
51.304	4.00
51.357	2.25
51.41	6.25
51.463	7.29
51.516	5.29
51.569	2.89
51.622	2.56
51.675	4.84
51.728	5.76
51.781	6.76
51.834	5.76
51.887	7.84
51.94	11.56
51.993	9.00
52.046	11.56
52.099	10.89
52.152	11.56
52.205	10.24
52.258	6.76
52.311	5.29
52.364	8.41
52.417	12.25
52.47	10.24
52.523	10.89
52.576	16.81
52.629	20.25
52.682	22.09
52.735	12.96
52.788	11.56
52.841	13.69
52.894	11.56
52.947	12.96
53	16.81
53.053	19.36
53.106	24.01
53.159	27.04
53.212	23.04
53.265	33.64
53.318	39.69
53.371	54.76
53.424	51.84
53.477	56.25
53.53	70.56
53.583	86.49
53.636	104.04
53.689	151.29
53.742	161.29
53.795	179.56
53.848	219.04
53.901	213.16
53.954	237.16
54.007	190.44
54.06	219.04
54.113	182.25
54.166	169.00
54.219	158.76
54.272	166.41
54.325	176.89
54.378	129.96
54.431	118.81
54.484	108.16
54.537	104.04
54.59	98.01
54.643	88.36
54.696	102.01
54.749	112.36
54.802	110.25
54.855	144.00
54.908	187.69
54.961	210.25
55.014	204.49
55.067	201.64
55.12	201.64
55.173	144.00
55.226	141.61
55.279	110.25
55.332	79.21
55.385	67.24
55.438	56.25
55.491	56.25
55.544	37.21
55.597	38.44
55.65	24.01
55.703	32.49
55.756	30.25
55.809	23.04
55.862	21.16
55.915	22.09
55.968	17.64
56.021	16.81
56.074	15.21
56.127	19.36
56.18	20.25
56.233	17.64
56.286	20.25
56.339	19.36
56.392	20.25
56.445	29.16
56.498	31.36
56.551	32.49
56.604	29.16
56.657	21.16
56.71	27.04
56.763	23.04
56.816	19.36
56.869	11.56
56.922	10.89
56.975	14.44
57.028	8.41
57.081	8.41
57.134	10.89
57.187	7.29
57.24	9.61
57.293	10.89
57.346	7.84
57.399	5.76
57.452	5.29
57.505	12.25
57.558	12.96
57.611	6.76
57.664	5.76
57.717	7.29
57.77	4.84
57.823	3.61
57.876	5.76
57.929	4.84
57.982	4.41
58.035	4.00
58.088	8.41
58.141	7.84
58.194	5.76
58.247	6.76
58.3	2.56
58.353	1.96
58.406	3.61
58.459	4.84
58.512	4.41
58.565	10.24
58.618	11.56
58.671	8.41
58.724	9.00
58.777	7.29
58.83	7.29
58.883	4.41
58.936	6.76
58.989	3.61
59.042	2.89
59.095	2.89
59.148	5.29
59.201	5.76
59.254	5.29
59.307	5.76
59.36	4.41
59.413	4.84
59.466	3.24
59.519	2.89
59.572	1.21
59.625	1.00
59.678	7.29
59.731	11.56
59.784	4.84
59.837	4.00
59.89	3.24
59.943	4.84
59.996	3.24
60.049	2.89
60.102	6.76
60.155	12.96
60.208	6.25
60.261	4.00
60.314	2.89
60.367	4.00
60.42	6.76
60.473	4.84
60.526	1.00
60.579	4.84
60.632	2.25
60.685	10.24
60.738	10.24
60.791	2.25
60.844	7.29
60.897	9.00
60.95	6.76
61.003	6.76
61.056	12.25
61.109	5.29
61.162	8.41
61.215	12.96
61.268	12.96
61.321	8.41
61.374	10.24
61.427	8.41
61.48	10.24
61.533	7.84
61.586	10.24
61.639	18.49
61.692	14.44
61.745	16.81
61.798	28.09
61.851	34.81
61.904	37.21
61.957	49.00
62.01	44.89
62.063	50.41
62.116	46.24
62.169	57.76
62.222	64.00
62.275	68.89
62.328	86.49
62.381	96.04
62.434	94.09
62.487	118.81
62.54	123.21
62.593	127.69
62.646	141.61
62.699	146.41
62.752	139.24
62.805	129.96
62.858	106.09
62.911	90.25
62.964	75.69
63.017	65.61
63.07	59.29
63.123	47.61
63.176	36.00
63.229	29.16
63.282	21.16
63.335	20.25
63.388	15.21
63.441	14.44
63.494	17.64
63.547	16.81
63.6	15.21
63.653	13.69
63.706	13.69
63.759	12.25
63.812	13.69
63.865	12.96
63.918	16.81
63.971	16.00
64.024	16.81
64.077	18.49
64.13	17.64
64.183	10.24
64.236	10.24
64.289	10.89
64.342	7.29
64.395	7.29
64.448	9.61
64.501	5.76
64.554	9.00
64.607	6.76
64.66	6.25
64.713	6.76
64.766	5.29
64.819	4.84
64.872	6.76
64.925	6.25
64.978	6.76
65.031	6.25
65.084	6.76
65.137	2.89
65.19	5.29
65.243	7.84
65.296	7.29
65.349	3.61
65.402	6.25
65.455	5.29
65.508	6.76
65.561	5.29
65.614	4.84
65.667	8.41
65.72	7.29
65.773	6.25
65.826	11.56
65.879	6.25
65.932	6.76
65.985	6.25
66.038	5.76
66.091	1.96
66.144	4.00
66.197	4.00
66.25	4.00
66.303	4.84
66.356	1.96
66.409	4.00
66.462	1.21
66.515	6.25
66.568	7.84
66.621	6.25
66.674	8.41
66.727	3.61
66.78	1.44
66.833	5.76
66.886	5.76
66.939	3.24
66.992	4.00
67.045	4.84
67.098	5.76
67.151	7.84
67.204	2.89
67.257	3.24
67.31	5.29
67.363	10.89
67.416	7.84
67.469	10.89
67.522	9.61
67.575	15.21
67.628	7.84
67.681	9.00
67.734	6.76
67.787	6.76
67.84	6.76
67.893	5.76
67.946	10.24
67.999	8.41
68.052	10.24
68.105	14.44
68.158	15.21
68.211	19.36
68.264	16.00
68.317	14.44
68.37	16.81
68.423	23.04
68.476	32.49
68.529	39.69
68.582	46.24
68.635	60.84
68.688	68.89
68.741	67.24
68.794	60.84
68.847	65.61
68.9	75.69
68.953	67.24
69.006	56.25
69.059	57.76
69.112	56.25
69.165	44.89
69.218	34.81
69.271	33.64
69.324	28.09
69.377	19.36
69.43	16.81
69.483	21.16
69.536	27.04
69.589	28.09
69.642	23.04
69.695	29.16
69.748	33.64
69.801	39.69
69.854	40.96
69.907	39.69
69.96	39.69
70.013	54.76
70.066	62.41
70.119	68.89
70.172	57.76
70.225	62.41
70.278	68.89
70.331	68.89
70.384	57.76
70.437	46.24
70.49	44.89
70.543	34.81
70.596	31.36
70.649	30.25
70.702	25.00
70.755	20.25
70.808	13.69
70.861	6.25
